Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,y
23,4,9,4,6,2,2,1,0,0,40,39,FALSE
23,4,10,4,9,3,4,0,0,0,10,39,FALSE
57,4,13,2,12,4,4,1,0,0,55,39,TRUE
58,4,9,2,4,4,4,1,0,0,45,39,TRUE
59,6,9,2,14,4,4,1,0,0,40,39,TRUE
27,4,13,3,1,0,4,1,0,0,40,39,FALSE
50,4,13,2,5,4,4,1,0,0,45,39,TRUE
44,2,14,0,10,1,4,0,0,0,16,0,FALSE
25,4,13,4,13,3,4,0,0,0,40,39,FALSE
33,4,9,0,8,1,4,0,0,0,30,39,FALSE
22,4,10,4,8,3,4,1,0,0,35,39,FALSE
21,4,10,4,3,3,4,1,0,1719,30,39,FALSE
44,4,7,2,10,5,4,0,5178,0,36,39,TRUE
50,4,10,2,12,4,1,1,0,0,50,39,TRUE
44,4,9,2,14,4,4,1,0,0,45,39,FALSE
53,0,9,2,0,4,4,1,0,0,40,39,TRUE
41,4,13,2,4,4,4,1,0,0,50,39,TRUE
54,2,10,6,1,1,4,0,0,0,40,26,FALSE
60,6,4,2,5,4,4,1,0,0,40,39,FALSE
58,4,14,0,10,0,4,1,0,0,20,39,FALSE
27,4,10,2,13,4,4,1,3908,0,40,39,FALSE
43,4,9,4,1,1,4,0,0,0,60,39,FALSE
33,2,12,2,6,4,4,1,0,0,40,39,FALSE
24,4,10,2,14,4,4,1,0,0,65,39,FALSE
41,4,9,4,14,0,4,1,0,0,40,31,FALSE
21,4,9,4,3,3,4,1,0,0,40,39,FALSE
39,4,10,2,3,3,1,1,0,0,40,39,FALSE
27,5,13,4,4,3,4,0,0,0,40,39,FALSE
50,4,9,2,14,4,4,1,0,0,40,39,FALSE
20,4,9,4,6,3,4,1,0,0,40,39,FALSE
46,1,13,2,4,4,4,1,0,0,40,39,TRUE
49,4,7,2,14,4,4,1,0,0,40,39,FALSE
35,7,13,2,4,5,4,0,0,0,35,39,TRUE
56,6,10,2,8,4,4,1,0,0,45,39,TRUE
41,2,14,0,10,0,4,1,0,1974,40,39,FALSE
41,6,10,0,3,0,4,1,0,2001,50,39,FALSE
42,4,9,2,3,4,4,1,0,0,40,39,FALSE
58,2,4,2,3,4,4,1,0,0,40,39,FALSE
43,4,10,2,1,4,4,1,0,0,40,39,FALSE
25,4,9,0,8,0,4,0,0,0,40,26,FALSE
57,4,9,0,1,1,4,0,0,0,42,39,FALSE
49,4,4,6,7,0,4,0,0,0,40,39,FALSE
23,4,10,2,6,4,4,1,0,0,40,39,FALSE
59,4,9,2,3,4,4,1,0,0,40,39,FALSE
50,4,10,2,14,4,4,1,0,0,70,39,TRUE
33,4,13,4,10,0,4,0,0,0,45,26,FALSE
52,4,14,2,13,4,4,1,0,0,45,39,FALSE
37,5,9,2,3,4,4,1,0,0,40,39,TRUE
30,5,9,0,1,1,4,0,0,0,40,39,FALSE
39,5,9,0,3,1,4,1,0,0,60,39,FALSE
54,2,10,0,3,1,4,1,0,0,42,39,FALSE
52,4,9,2,12,4,4,1,0,0,45,39,TRUE
22,2,9,4,11,1,4,1,0,0,56,39,FALSE
19,0,10,4,0,3,4,1,0,0,25,39,FALSE
65,4,9,2,12,4,4,1,9386,0,10,39,TRUE
32,4,13,4,1,0,4,1,0,0,40,39,FALSE
25,4,4,4,7,1,4,1,0,0,40,8,FALSE
34,4,10,4,3,0,4,1,0,0,40,39,FALSE
47,4,11,4,8,0,4,0,0,0,55,39,FALSE
24,4,9,4,5,3,4,1,0,0,98,39,FALSE
63,1,16,0,4,0,4,0,0,2559,60,39,TRUE
48,4,3,4,9,1,4,0,0,0,35,27,FALSE
26,4,9,4,12,0,4,0,0,0,50,39,FALSE
28,4,10,5,7,0,4,1,0,0,40,39,FALSE
23,4,9,4,8,3,2,1,0,0,12,39,FALSE
57,5,15,2,10,4,1,1,15024,0,50,19,TRUE
64,7,13,0,13,0,4,1,0,0,40,39,FALSE
28,4,13,4,4,3,4,1,0,0,50,39,TRUE
28,4,4,2,12,2,4,1,0,0,40,39,FALSE
34,4,10,2,7,4,4,1,0,0,40,39,FALSE
38,6,7,2,4,4,4,1,0,1887,45,39,TRUE
44,4,12,2,5,4,4,1,0,0,60,39,TRUE
34,4,11,4,10,0,4,0,1639,0,20,39,FALSE
18,4,9,2,3,4,4,1,0,0,25,39,FALSE
36,4,8,2,3,4,3,1,0,0,40,39,FALSE
73,6,9,2,5,4,1,1,0,2457,40,40,FALSE
24,4,9,4,8,3,4,1,0,0,40,26,FALSE
29,2,13,2,4,4,2,1,0,0,40,39,TRUE
33,4,10,2,10,4,4,1,0,0,40,39,FALSE
57,1,9,5,1,2,2,0,0,0,35,39,FALSE
41,4,11,4,3,0,4,0,0,0,40,0,FALSE
55,4,6,6,14,0,2,0,0,0,35,39,FALSE
21,4,6,2,3,4,4,1,0,0,40,39,FALSE
36,6,14,2,10,4,4,1,0,0,45,39,TRUE
26,4,10,4,10,0,3,1,0,0,50,39,FALSE
32,0,13,2,0,5,4,0,0,0,20,39,TRUE
40,4,10,0,13,1,4,0,0,213,40,39,FALSE
32,4,9,2,3,4,4,1,0,0,40,39,FALSE
21,4,10,4,8,3,4,0,0,0,40,39,FALSE
59,7,10,2,4,4,4,1,0,2179,40,39,FALSE
29,4,9,4,12,1,2,0,0,1138,40,39,FALSE
29,6,10,0,7,0,4,1,0,0,48,39,FALSE
59,5,14,2,4,4,4,1,15024,0,80,39,TRUE
58,4,9,2,14,4,4,1,0,0,40,39,TRUE
47,4,9,2,7,4,4,1,0,0,45,39,FALSE
44,4,9,0,1,0,4,0,0,1504,45,39,FALSE
31,4,9,4,8,3,4,1,0,0,40,39,FALSE
42,6,9,2,3,4,4,1,0,0,35,39,FALSE
19,4,9,4,8,3,4,1,0,0,25,39,FALSE
66,4,9,2,12,4,4,1,0,0,50,39,FALSE
41,4,9,2,7,4,4,1,0,0,45,39,FALSE
22,4,10,4,12,3,4,0,0,0,30,39,FALSE
31,4,9,4,12,3,4,0,0,1594,30,39,FALSE
30,4,13,4,12,0,4,1,0,0,40,39,FALSE
36,6,9,5,8,0,4,0,0,0,16,39,FALSE
75,0,16,4,0,0,4,1,0,0,40,39,FALSE
41,7,12,0,10,1,1,0,0,0,36,39,FALSE
19,4,10,4,6,3,4,1,0,0,20,39,FALSE
60,4,9,2,8,4,4,1,0,0,40,39,FALSE
24,4,7,4,14,3,4,1,0,0,40,39,FALSE
25,4,7,2,7,4,4,1,0,0,40,39,FALSE
52,4,10,4,4,0,4,0,0,0,50,39,FALSE
30,4,13,4,4,0,4,0,0,0,45,11,FALSE
37,4,9,2,3,4,4,1,0,0,40,39,TRUE
55,6,16,0,4,0,4,0,0,0,30,39,FALSE
20,4,10,4,1,2,2,0,0,0,24,39,FALSE
32,4,4,4,9,0,4,0,0,0,15,26,FALSE
18,4,9,4,8,3,4,1,0,0,35,39,FALSE
24,4,10,4,3,3,4,1,0,0,40,39,FALSE
33,2,10,2,11,4,4,1,0,0,45,39,FALSE
76,0,10,6,0,1,4,0,0,0,40,39,FALSE
57,2,14,2,11,4,4,1,0,0,14,39,TRUE
53,4,14,0,10,1,4,0,0,1876,38,39,FALSE
19,4,9,4,12,0,4,0,0,0,40,39,FALSE
50,2,15,2,10,4,4,1,0,0,40,39,TRUE
27,4,13,4,4,0,4,1,0,0,50,39,FALSE
40,4,11,5,3,0,4,0,0,0,60,39,FALSE
26,0,6,5,0,0,4,1,0,0,40,39,FALSE
47,5,9,2,12,4,4,1,0,0,55,39,FALSE
39,1,11,2,10,4,4,1,0,0,50,39,FALSE
49,7,10,0,1,3,4,1,0,0,40,39,FALSE
28,6,10,2,10,4,4,1,0,0,7,39,FALSE
33,0,10,2,0,5,2,0,0,0,30,39,FALSE
50,4,13,2,4,4,4,1,15024,0,40,39,TRUE
28,4,7,4,14,3,4,1,0,0,50,39,FALSE
30,4,9,2,12,4,4,1,0,0,40,39,FALSE
47,4,14,2,4,4,4,1,99999,0,50,39,TRUE
39,4,13,2,10,4,4,1,0,0,40,39,TRUE
37,4,9,2,12,4,4,1,0,0,50,39,FALSE
50,4,9,2,12,4,4,1,0,0,80,39,FALSE
37,4,6,2,7,4,4,1,0,0,40,26,FALSE
26,4,9,2,7,4,4,1,0,0,40,39,TRUE
55,4,11,2,3,4,4,1,0,0,40,39,TRUE
46,4,13,2,10,4,4,1,0,0,40,39,TRUE
32,4,9,2,12,4,4,1,0,0,60,39,FALSE
26,4,13,4,3,0,4,1,0,0,45,39,TRUE
32,4,9,2,14,4,4,1,7298,0,40,39,TRUE
43,4,10,4,6,3,1,0,1055,0,40,39,FALSE
19,4,9,0,3,0,4,0,0,0,40,8,FALSE
38,4,9,0,8,0,4,0,0,0,75,39,FALSE
38,4,3,2,12,4,4,1,0,0,40,26,FALSE
65,4,11,2,1,5,4,0,0,0,40,39,FALSE
70,6,10,2,4,4,4,1,0,2246,40,39,TRUE
48,0,9,6,0,1,4,0,0,0,25,39,FALSE
44,4,13,5,7,1,2,0,0,0,7,39,FALSE
32,4,10,4,12,0,4,1,0,0,50,39,FALSE
30,2,9,4,11,3,2,0,0,0,40,39,FALSE
49,1,12,2,1,4,4,1,0,0,60,39,TRUE
23,4,9,4,1,3,2,0,0,0,40,39,FALSE
25,4,10,2,6,4,4,1,0,0,16,39,FALSE
19,4,10,4,1,3,4,0,0,0,15,39,FALSE
27,4,11,4,3,0,4,1,0,0,40,39,FALSE
43,7,9,4,14,0,4,1,0,0,60,39,FALSE
38,4,9,2,3,4,4,1,0,0,50,39,FALSE
42,4,14,2,10,4,4,1,0,0,60,39,FALSE
33,1,13,4,1,3,4,1,0,0,38,39,FALSE
30,4,13,2,4,4,4,1,0,0,40,39,TRUE
29,4,13,4,13,0,4,1,0,0,40,39,FALSE
30,4,7,2,3,4,4,1,0,0,40,39,FALSE
26,4,9,2,13,4,4,1,0,0,40,39,FALSE
43,4,13,2,10,4,4,1,0,0,40,39,TRUE
30,4,9,2,8,5,4,0,0,0,45,39,FALSE
38,4,10,2,14,4,4,1,0,0,40,39,TRUE
48,4,14,2,4,4,4,1,0,0,40,39,TRUE
57,4,13,2,12,4,4,1,0,1887,55,39,TRUE
30,4,9,2,12,5,4,0,0,0,30,39,FALSE
42,2,14,5,4,1,2,1,0,0,45,39,TRUE
31,6,9,2,4,4,4,1,0,0,70,39,FALSE
32,4,10,4,3,0,4,1,0,0,40,39,FALSE
28,4,13,2,4,4,4,1,0,0,40,39,FALSE
63,4,9,2,6,4,4,1,0,0,40,39,FALSE
32,4,9,2,14,4,4,1,0,0,40,39,FALSE
20,4,10,4,6,3,4,1,0,0,12,39,FALSE
51,6,14,2,10,5,4,0,0,0,30,39,TRUE
36,4,13,4,8,0,4,1,2176,0,20,0,FALSE
24,4,10,2,12,4,0,1,0,0,40,39,FALSE
41,2,11,0,1,1,4,0,0,0,44,39,FALSE
21,4,9,4,7,3,4,1,0,0,40,39,FALSE
27,4,10,4,3,0,1,1,0,1876,45,1,FALSE
17,4,5,4,8,3,2,1,0,0,35,39,FALSE
45,4,2,2,8,5,4,0,0,0,40,39,FALSE
39,7,9,5,1,1,4,0,0,625,35,39,FALSE
21,4,10,4,10,3,0,0,0,0,4,39,FALSE
29,4,13,4,10,0,4,1,8614,0,45,39,TRUE
39,4,14,4,12,0,4,1,0,2444,45,39,TRUE
42,4,9,5,14,2,2,1,0,0,40,39,FALSE
22,4,3,2,3,2,4,1,0,0,40,26,FALSE
21,0,10,4,0,3,4,0,0,0,40,39,FALSE
59,4,9,6,1,0,4,0,0,0,40,39,FALSE
40,4,14,2,4,4,4,1,0,0,65,39,TRUE
45,4,10,0,8,0,4,0,0,0,40,39,FALSE
35,4,9,0,4,0,4,1,0,0,50,39,FALSE
58,4,9,2,5,4,4,1,0,0,20,39,FALSE
45,4,10,2,3,4,4,1,0,1848,40,39,TRUE
29,4,9,2,7,4,0,1,0,0,45,39,FALSE
21,4,7,4,3,3,4,1,0,0,45,39,FALSE
51,4,9,2,13,4,4,1,0,0,40,39,FALSE
34,2,10,2,8,5,4,0,0,0,40,39,FALSE
40,4,13,0,1,0,4,0,0,0,35,39,FALSE
45,4,7,0,1,1,4,0,0,0,16,39,FALSE
38,6,6,2,12,4,4,1,0,1887,40,39,TRUE
22,4,13,4,1,3,4,0,0,0,40,39,FALSE
37,4,5,2,8,4,4,1,3137,0,40,39,FALSE
62,4,6,0,8,1,4,0,0,0,40,39,FALSE
32,1,13,4,4,0,4,0,0,0,60,39,FALSE
36,4,13,2,10,5,4,0,0,0,4,39,TRUE
43,4,9,4,3,0,4,1,0,0,40,39,FALSE
37,4,9,2,14,4,4,1,0,0,40,39,FALSE
33,0,13,2,0,5,1,0,0,0,40,3,FALSE
28,4,9,4,14,1,4,1,0,0,55,39,FALSE
49,0,10,6,0,1,4,0,0,0,28,39,FALSE
47,2,9,2,8,5,4,0,0,0,7,39,TRUE
59,4,9,0,1,0,4,0,0,0,40,39,FALSE
35,4,9,2,7,4,4,1,0,0,40,39,FALSE
35,4,13,2,12,4,4,1,0,0,40,39,FALSE
29,6,13,4,10,2,4,1,0,0,40,39,FALSE
57,4,12,0,10,0,2,0,0,0,40,39,FALSE
41,4,13,2,4,4,4,1,0,0,60,39,TRUE
37,4,14,2,10,4,4,1,0,0,45,39,TRUE
20,2,10,4,5,3,4,1,0,0,40,39,FALSE
44,4,9,2,12,4,4,1,0,0,60,39,FALSE
20,2,9,4,1,0,4,0,0,0,30,39,FALSE
38,6,13,2,1,5,4,0,0,0,28,39,TRUE
23,4,9,2,1,2,4,1,0,0,40,39,FALSE
24,4,9,3,12,3,4,0,0,0,36,39,FALSE
46,4,13,2,12,4,4,1,0,0,40,39,TRUE
32,2,9,2,14,4,4,1,0,0,40,39,FALSE
21,6,9,2,3,4,4,1,0,0,40,39,FALSE
32,4,10,2,12,4,4,1,0,0,40,39,FALSE
41,4,10,0,12,3,4,1,2174,0,45,39,FALSE
51,4,9,2,7,4,4,1,0,0,40,39,FALSE
69,6,4,4,5,2,4,1,1848,0,10,39,FALSE
39,5,9,2,3,4,4,1,5178,0,50,39,TRUE
43,4,10,0,3,0,4,1,0,0,40,39,FALSE
51,1,13,2,5,4,4,1,5178,0,40,39,TRUE
43,4,9,0,8,0,4,1,0,0,40,39,FALSE
35,6,7,0,4,1,4,0,0,0,84,39,FALSE
32,4,9,0,3,3,4,1,0,0,40,39,FALSE
25,4,13,4,10,3,4,0,0,0,21,39,FALSE
64,4,10,6,12,0,4,0,0,0,40,39,FALSE
28,4,13,2,4,5,4,0,0,0,40,39,FALSE
44,4,2,2,11,2,4,1,0,0,40,26,FALSE
40,4,13,2,13,4,4,1,0,0,40,39,TRUE
21,4,10,4,6,3,1,1,0,0,40,30,FALSE
23,4,9,4,3,0,4,1,0,0,40,39,FALSE
23,4,10,4,8,1,4,0,0,0,20,39,FALSE
19,4,9,4,8,3,2,1,0,0,40,39,FALSE
61,4,10,2,13,4,4,1,0,0,25,39,FALSE
47,5,4,4,3,0,3,1,0,0,40,0,FALSE
39,4,6,2,6,4,4,1,0,0,45,39,FALSE
51,4,9,2,1,5,4,0,7688,0,40,39,TRUE
25,4,6,2,4,4,4,1,0,0,40,39,FALSE
33,4,9,2,12,4,4,1,0,0,45,39,FALSE
34,7,10,0,1,0,4,0,0,0,38,39,FALSE
54,6,10,2,12,4,4,1,0,0,50,39,FALSE
24,4,13,4,13,3,4,0,0,0,40,39,FALSE
28,4,9,4,7,3,3,1,0,0,50,33,FALSE
33,4,10,2,12,4,4,1,0,0,44,39,FALSE
63,0,9,2,0,4,4,1,0,0,14,39,FALSE
31,4,9,2,14,4,4,1,0,0,60,39,TRUE
70,5,9,2,4,4,4,1,0,0,16,39,FALSE
43,4,9,2,7,5,4,0,0,0,40,27,FALSE
36,4,10,2,1,5,4,0,0,0,12,39,TRUE
50,2,7,4,3,1,4,1,0,0,40,39,FALSE
21,4,10,4,8,0,2,0,0,0,30,39,FALSE
31,4,10,5,13,1,2,0,0,0,40,39,FALSE
19,0,10,4,0,3,4,0,0,0,30,39,FALSE
39,4,10,0,1,1,4,0,0,0,35,39,FALSE
29,4,4,2,8,5,4,0,0,0,40,39,FALSE
39,4,10,0,6,0,4,1,0,0,40,39,FALSE
17,4,4,4,5,2,3,1,0,0,40,26,FALSE
46,4,10,0,12,1,4,0,0,0,40,39,FALSE
62,4,9,2,3,4,4,1,0,0,40,39,FALSE
32,4,6,0,8,1,2,0,0,0,23,39,FALSE
28,4,9,4,8,3,2,0,0,0,40,39,FALSE
19,4,10,4,12,2,2,0,0,0,40,39,FALSE
61,2,16,2,4,4,4,1,4064,0,40,39,FALSE
18,4,10,4,12,3,4,1,0,0,25,0,FALSE
39,6,15,2,10,4,4,1,0,2415,50,0,TRUE
24,2,13,2,11,4,4,1,0,0,45,39,FALSE
38,4,10,2,3,4,4,1,0,0,41,39,FALSE
38,4,14,2,10,4,2,1,0,0,40,39,TRUE
17,4,6,4,12,3,4,1,0,0,20,39,FALSE
28,4,9,2,3,4,4,1,0,0,40,39,FALSE
52,4,9,2,12,4,4,1,0,0,8,39,FALSE
61,4,15,2,10,4,4,1,15024,0,20,39,TRUE
69,4,3,2,7,4,4,1,0,2267,40,39,FALSE
19,4,9,4,12,3,4,0,0,0,25,39,FALSE
26,4,10,2,1,4,4,1,0,0,40,39,TRUE
34,5,10,2,4,4,4,1,0,0,40,39,TRUE
70,4,5,2,7,5,4,0,2653,0,40,39,FALSE
21,4,9,4,1,0,4,0,0,0,25,39,FALSE
43,4,9,2,3,4,4,1,0,0,44,39,FALSE
52,4,9,2,3,4,4,1,0,0,40,39,FALSE
59,4,9,2,3,4,4,1,0,0,40,39,TRUE
21,4,11,4,1,3,4,0,0,0,40,39,FALSE
53,6,14,2,4,4,4,1,0,1977,40,39,TRUE
55,7,10,2,11,4,4,1,0,0,40,39,TRUE
46,5,14,0,12,0,4,1,0,0,60,39,TRUE
36,4,9,5,1,1,4,0,0,0,37,39,FALSE
39,4,9,4,6,3,4,1,0,0,48,39,FALSE
78,0,13,2,0,4,4,1,0,0,3,39,FALSE
30,4,9,4,10,3,4,0,0,0,30,39,FALSE
22,4,10,4,12,3,4,0,0,0,16,39,FALSE
43,4,13,2,4,4,4,1,0,0,40,39,TRUE
36,4,9,0,7,0,4,1,0,0,56,39,FALSE
36,4,13,2,3,3,4,1,0,0,40,39,TRUE
50,4,9,0,3,1,4,0,0,0,40,39,FALSE
27,1,13,4,11,0,4,0,0,0,35,39,FALSE
46,1,9,2,1,4,4,1,0,0,40,39,TRUE
24,4,13,4,10,3,4,1,0,0,20,39,FALSE
41,4,9,0,3,0,4,1,0,0,40,39,FALSE
68,4,9,2,1,4,4,1,0,0,24,39,FALSE
38,2,10,2,4,4,4,1,0,0,40,39,FALSE
47,4,9,2,12,4,4,1,0,0,40,39,TRUE
41,4,10,4,8,0,2,1,0,0,20,39,FALSE
31,6,16,4,10,3,4,0,0,0,48,39,FALSE
29,4,10,2,3,4,4,1,0,0,42,39,FALSE
26,4,9,4,6,3,4,0,0,0,40,39,FALSE
51,4,10,6,7,1,4,0,0,0,36,39,FALSE
26,1,13,4,13,0,3,1,0,0,60,39,FALSE
27,2,13,4,10,0,4,0,0,0,60,39,FALSE
36,4,9,2,13,4,4,1,0,0,50,39,FALSE
28,1,13,4,10,0,4,0,0,0,40,39,FALSE
53,4,13,0,13,0,4,0,0,0,40,39,FALSE
40,7,13,0,10,0,4,1,0,0,40,39,FALSE
38,4,9,0,8,0,4,0,0,0,20,39,FALSE
21,0,4,4,0,3,4,1,0,0,40,39,FALSE
53,4,6,2,8,4,4,1,0,0,34,39,FALSE
34,2,9,2,3,4,4,1,0,0,40,39,FALSE
43,4,9,0,14,0,4,1,0,0,60,39,FALSE
64,4,6,2,1,4,4,1,0,0,40,39,FALSE
21,4,10,4,1,3,4,0,0,0,40,39,FALSE
25,0,13,4,0,0,4,1,0,0,13,39,FALSE
38,1,15,4,10,0,1,0,99999,0,57,2,TRUE
47,2,14,0,11,0,2,1,0,0,50,39,TRUE
48,4,16,2,10,4,1,1,0,1902,40,3,TRUE
57,4,9,2,14,4,4,1,0,0,50,39,FALSE
37,4,13,4,1,0,4,0,0,0,35,39,FALSE
37,4,7,0,5,0,4,1,0,0,40,39,FALSE
51,6,9,2,5,4,4,1,0,0,55,39,TRUE
32,4,12,4,1,0,4,0,0,0,40,39,FALSE
49,4,9,2,7,4,4,1,0,0,40,39,FALSE
52,4,9,2,12,4,4,1,0,0,14,39,FALSE
64,1,12,2,4,4,4,1,9386,0,45,39,TRUE
46,4,9,0,1,1,4,0,0,0,45,39,FALSE
24,7,10,2,10,4,4,1,0,0,40,39,FALSE
39,4,13,2,4,4,4,1,0,0,45,39,TRUE
23,4,9,2,7,5,4,0,3942,0,40,39,FALSE
30,4,10,4,3,0,4,1,0,0,44,39,FALSE
34,4,14,0,10,3,4,0,0,0,60,39,TRUE
30,4,10,2,1,4,4,1,0,0,40,39,FALSE
25,4,13,4,12,0,2,0,0,0,40,39,FALSE
58,2,13,2,10,4,2,1,0,0,40,39,FALSE
32,4,10,2,1,4,4,1,0,0,50,39,FALSE
37,4,9,5,8,1,2,0,0,0,25,39,FALSE
35,4,9,5,8,0,2,0,0,0,40,39,FALSE
18,4,3,4,6,2,4,1,0,0,30,16,FALSE
46,4,13,0,10,1,4,0,0,0,40,39,FALSE
71,4,13,4,3,0,4,1,11678,0,45,39,TRUE
44,4,6,0,1,1,4,0,0,0,40,39,FALSE
45,4,6,0,12,0,4,0,0,0,40,39,FALSE
40,4,8,2,10,4,4,1,0,0,40,5,TRUE
38,4,13,2,10,4,4,1,0,0,50,39,TRUE
52,4,9,2,7,5,1,0,0,0,40,3,FALSE
47,4,9,2,3,4,4,1,0,0,40,39,FALSE
49,4,13,0,13,1,4,0,0,0,35,39,FALSE
59,7,9,2,12,4,4,1,0,0,40,39,FALSE
22,4,11,4,1,3,4,0,0,0,37,39,FALSE
44,2,10,2,4,4,4,1,0,0,40,39,TRUE
76,4,13,6,10,0,4,0,0,0,20,39,FALSE
50,2,6,4,8,0,4,1,0,0,40,39,FALSE
33,2,10,2,11,4,4,1,0,0,40,39,FALSE
43,4,9,2,3,4,4,1,0,0,48,39,TRUE
27,4,9,2,1,5,4,0,5178,0,40,39,TRUE
37,5,9,2,3,4,4,1,0,0,40,39,FALSE
40,4,7,2,14,4,4,1,0,0,55,39,FALSE
49,6,10,0,4,0,0,0,0,0,40,39,FALSE
48,5,10,4,3,0,4,1,0,0,45,39,FALSE
49,4,9,5,10,1,4,0,0,625,40,33,FALSE
22,4,10,2,13,4,4,1,0,0,40,39,FALSE
42,4,9,0,4,0,4,0,0,0,40,9,FALSE
36,4,10,0,10,0,4,0,0,0,40,39,FALSE
57,0,10,2,0,4,4,1,0,0,50,39,FALSE
30,7,9,4,8,0,2,0,0,0,40,39,FALSE
40,2,9,4,3,2,0,1,0,0,40,39,FALSE
42,4,9,2,7,4,4,1,0,0,45,39,FALSE
56,4,9,2,7,4,4,1,0,0,40,22,TRUE
55,4,10,0,10,0,4,0,0,0,40,39,FALSE
25,4,9,2,8,4,4,1,0,0,40,26,FALSE
52,0,9,2,0,4,4,1,0,0,40,39,FALSE
33,4,10,4,1,1,1,0,0,0,35,39,FALSE
55,4,9,2,12,4,4,1,4064,0,40,39,FALSE
47,4,13,2,12,4,4,1,0,0,60,39,TRUE
23,4,12,4,12,3,4,0,0,0,65,39,FALSE
55,5,13,0,12,0,4,0,0,0,50,11,FALSE
43,4,9,4,4,0,4,0,0,0,50,39,FALSE
31,4,11,2,12,4,4,1,0,0,50,39,FALSE
62,7,12,6,10,0,4,0,0,0,40,39,FALSE
42,2,9,2,1,4,4,1,0,0,8,39,FALSE
38,6,9,2,3,4,4,1,0,0,40,39,TRUE
29,4,9,4,13,0,4,1,0,0,42,39,FALSE
26,4,10,4,8,0,4,1,0,0,60,39,FALSE
26,4,9,2,1,5,4,0,0,0,52,39,TRUE
37,6,9,2,5,4,4,1,0,0,72,39,FALSE
79,5,8,6,12,0,4,1,18481,0,45,39,TRUE
61,4,4,4,8,0,4,1,0,0,48,39,FALSE
28,6,4,4,8,2,4,0,0,0,99,26,FALSE
60,5,13,2,4,4,4,1,7298,0,60,39,TRUE
51,5,9,0,11,0,4,1,0,0,81,39,FALSE
34,4,9,2,3,4,4,1,0,0,43,39,TRUE
35,4,9,0,7,3,4,1,0,0,40,39,FALSE
27,2,6,2,3,4,4,1,0,0,60,39,FALSE
44,4,9,0,8,1,4,0,0,0,40,39,FALSE
25,4,9,5,8,1,4,0,0,0,20,39,FALSE
32,4,4,0,8,1,4,0,0,0,40,39,FALSE
36,4,10,2,10,4,4,1,0,0,20,39,TRUE
27,4,14,4,6,1,4,1,0,0,30,39,FALSE
40,4,16,2,10,4,4,1,0,0,60,39,TRUE
43,4,10,0,13,0,4,1,0,0,40,0,TRUE
25,4,13,4,13,0,4,1,0,0,40,39,FALSE
41,4,9,2,14,4,4,1,0,0,50,39,FALSE
30,4,13,2,10,4,4,1,0,0,45,39,TRUE
26,4,13,4,4,0,4,1,0,2258,45,39,TRUE
52,4,7,2,7,4,3,1,0,0,40,6,FALSE
32,4,13,4,10,0,4,0,0,0,45,39,FALSE
33,4,9,2,6,4,4,1,0,0,40,39,FALSE
35,4,9,2,3,4,4,1,0,0,55,39,FALSE
48,4,9,6,8,0,4,0,0,0,44,39,FALSE
62,6,4,2,12,4,4,1,0,0,5,39,FALSE
40,6,12,4,10,3,2,0,0,0,2,39,FALSE
41,0,10,6,0,0,4,0,0,0,20,39,FALSE
28,4,3,4,8,0,4,0,0,0,40,26,FALSE
23,4,10,4,8,0,4,0,0,0,30,39,FALSE
50,1,13,2,4,4,4,1,7298,0,40,39,TRUE
51,7,10,0,1,1,4,0,0,0,35,39,FALSE
63,6,10,2,8,4,4,1,0,0,48,39,FALSE
63,1,9,6,4,0,4,0,0,0,40,39,FALSE
40,4,9,0,12,0,4,1,0,0,60,39,TRUE
20,0,7,0,0,0,4,0,0,0,40,39,FALSE
61,0,10,2,0,4,4,1,99999,0,30,39,TRUE
40,4,9,4,5,0,4,1,0,0,40,39,FALSE
41,4,13,2,10,5,4,0,0,0,15,5,TRUE
41,4,13,4,6,0,2,1,0,0,40,0,FALSE
27,0,13,2,0,5,4,0,0,0,24,39,TRUE
20,7,10,4,10,3,4,0,0,0,15,39,FALSE
28,4,13,2,1,4,4,1,0,1887,40,39,TRUE
35,4,9,2,3,4,4,1,0,0,40,39,FALSE
31,4,13,2,4,4,4,1,0,0,40,39,FALSE
34,4,13,2,12,4,4,1,0,0,50,39,TRUE
57,4,14,2,4,4,4,1,0,0,50,39,TRUE
28,4,9,4,7,0,4,0,0,0,40,39,FALSE
38,4,10,2,13,4,4,1,0,0,40,39,TRUE
37,4,11,4,8,0,4,1,0,0,40,39,FALSE
43,7,10,0,1,0,2,0,0,0,40,39,FALSE
26,6,9,2,4,4,4,1,0,0,40,39,FALSE
26,4,10,2,14,4,2,1,0,0,65,39,FALSE
27,4,11,2,14,4,4,1,0,0,50,39,FALSE
33,4,13,2,10,4,4,1,0,0,45,39,FALSE
45,4,13,4,10,0,4,0,0,0,40,11,FALSE
65,4,13,2,8,4,4,1,0,0,20,39,FALSE
57,6,10,2,12,4,4,1,99999,0,45,39,TRUE
59,4,9,0,8,0,4,0,0,0,38,39,FALSE
18,4,10,4,8,3,4,1,0,0,26,39,FALSE
44,2,8,2,6,4,4,1,0,0,40,39,FALSE
37,4,10,4,3,0,4,1,0,0,40,39,FALSE
27,4,9,2,8,4,4,1,0,0,40,39,FALSE
43,2,13,2,10,5,4,0,0,0,45,39,TRUE
